Subject,File,Gender,Emotion,Emotion_Id,spikes_mel_spect,mean_mel_spect,min_mel_spect,max_mel_spect,var_mel_spect,std_mel_spect,sum_mel_spect,spikes_chroma_stft,mean_chroma_stft,var_chroma_stft,std_chroma_stft,sum_chroma_stft,spikes_rms,mean_rms,max_rms,var_rms,std_rms,sum_rms,spikes_spec_cent,mean_spec_cent,min_spec_cent,max_spec_cent,var_spec_cent,std_spec_cent,sum_spec_cent,spikes_spec_bw,mean_spec_bw,min_spec_bw,max_spec_bw,var_spec_bw,std_spec_bw,sum_spec_bw,spikes_spec_rolloff,mean_spec_rolloff,min_spec_rolloff,max_spec_rolloff,var_spec_rolloff,std_spec_rolloff,sum_spec_rolloff,spikes_spec_cont,mean_spec_cont,min_spec_cont,max_spec_cont,var_spec_cont,std_spec_cont,sum_spec_cont,spikes_zcr,mean_zcr,min_zcr,max_zcr,var_zcr,std_zcr,sum_zcr,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
9,3\s9_di_3,m,disgust,1,0.6118449083936941,0.20123332946655195,0.2586730603759873,0.07172349945233394,0.01271892186112821,0.11249218340322759,0.1315209894721743,0.23207948899929026,0.779927641882573,0.16300606805565843,0.18753598893842183,0.2985146855108364,0.25409836065573776,0.4003892498672763,0.4176789602392115,0.26866578091934606,0.5088902346055779,0.233926245665579,0.18232044198895025,0.3778172184223496,0.6972078655671906,0.2432545014097266,0.045303403975323356,0.1405204115350602,0.20911998102313936,0.16666666666666663,0.3774888756187733,0.643042863748971,0.14326581219091805,0.052383714377832756,0.1258925918778637,0.17756220015261448,0.22471910112359547,0.48971534582046083,0.6552706552706553,0.21029082774049224,0.06743474488959454,0.13341867631894067,0.21051201340610068,0.1725806451612903,0.4980979686036915,0.6997637481824857,0.36203261894875216,0.6301045718809738,0.6796324120912156,0.23843959058979072,0.2388059701492537,0.422777874089851,0.6485148514851485,0.2747336377473364,0.051523404370836905,0.1729851171003959,0.3463946111725741,0.7612687819451754,0.5460309998439037,0.35432912123785026,0.4876451136745454,0.4862278912015515,0.6988556042672893,0.5598129604707387,0.7137712552925728,0.49688535544856954,0.38575409362933266,0.6666698053971382,0.41623709617068255,0.472907966340078,0.2578172137304815,0.23171582211363684,0.6250442504594301,0.21152948311626202,0.32202173463258776,0.26088038804021463,0.31600301847628803
9,4\s9_di_4,m,disgust,1,0.18236046016190882,0.12084374757007448,0.2937100430996035,0.15978680807307719,0.025730609334055767,0.16013685921106147,0.07364709381679209,0.1823988644428673,0.577783974645112,0.2913435567291629,0.326760005752214,0.2094310299374778,0.1475409836065574,0.26599109057301223,0.4197634585661959,0.1540306756094028,0.380636161960428,0.145421337589987,0.11049723756906078,0.6190854743078151,0.7281815654932036,0.5767259766574655,0.25144800579389864,0.4462686816082553,0.2657882953239964,0.17948717948717946,0.6877123687537279,0.798967954554935,0.5583547763278982,0.045148709725864246,0.11113745441838593,0.22077579546164866,0.21910112359550563,0.7431195351149718,0.6923076923076923,0.6666666666666667,0.1482637687456197,0.2573328586212691,0.25777304739690665,0.16451612903225804,0.4555193517809566,0.6994639469760991,0.29288515489072986,0.5277871121422754,0.5830847033980371,0.20518988976780642,0.14179104477611942,0.5517734215784549,0.43564356435643564,0.6278538812785388,0.33706540879475766,0.5474116439327064,0.3989244751915078,0.6931874275128768,0.2889630680019126,0.7395426216794456,0.6457814556495516,0.6052317107744775,0.6791253417774394,0.38988925893573556,0.8189378762155183,0.5706473311014626,0.3171003611634566,0.3294520099437339,0.45896889432413446,0.3506069192921133,0.27451288408642865,0.17133525347358894,0.5909160302549936,0.2025702097325886,0.37799183623739124,0.421662908010227,0.381224307046019
9,5\s9_di_5,m,disgust,1,0.26203664252236897,0.028272499410411933,0.2885077162339722,0.02785413788620303,0.0010038710430811252,0.031372908091547295,0.019385541410258934,0.269694819020582,0.9869304339784345,0.008048733174355283,0.009575389191976758,0.3881986232194005,0.18032786885245902,0.10125826225048169,0.24330542454057433,0.05065968181796412,0.21027789484055054,0.06505217694529267,0.1712707182320442,0.6719767797230183,0.6455146827972245,0.509210432576986,0.19015896831575793,0.3749217920154774,0.33436279443139005,0.3205128205128205,0.6862489736991353,0.738744277346319,0.4576849240224372,0.016196985971813932,0.04475552821664833,0.26624555888557006,0.4044943820224719,0.7829175024703581,0.4358974358974359,0.5458612975391499,0.09607713831483504,0.18049336972011198,0.31653796508073095,0.18225806451612903,0.28529113722388244,0.513585575684752,0.45737368702618264,0.5900997358705563,0.6423577071379465,0.22763286912985145,0.208955223880597,0.7577396811143867,0.5594059405940595,0.560882800608828,0.2549621320619841,0.4662497460085543,0.6083997367204895,0.4855047322305637,0.3608504799427723,0.7144679895730041,0.47020584807453886,0.3721955798959659,0.8023918095120803,0.5176335102121956,0.8655841413376182,0.7058965585062492,0.4185675679346992,0.6206806953349142,0.4904685524682383,0.5893293600318568,0.4242582139697849,0.2388786689001498,0.5766408732131323,0.3118811312997426,0.39250911459611804,0.4541505846217104,0.42986288315650933
9,1\s9_fe_1,m,fear,2,0.717937792927141,0.06276044865721436,0.2256712027283781,0.04460595094751262,0.0033168453591441477,0.057288666939950675,0.09583936794866332,0.723207948899929,0.6384926955794209,0.2864720483547376,0.32159625119361435,0.7737075123778376,0.6311475409836066,0.17901600416609023,0.3101277718362213,0.08162909219164151,0.2719330689525984,0.2590810246164896,0.5303867403314917,0.4025634943459604,0.5858323153110154,0.575261164981033,0.16996646702173457,0.34911449351212775,0.6797193173858381,0.6794871794871794,0.5067802254103793,0.6478216037637122,0.340333099760187,0.07400780998495216,0.16688037757680865,0.6794631777828101,0.6629213483146068,0.542433783718002,0.5612535612535613,0.5279642058165548,0.171583658458129,0.28880462674066576,0.6827751232289379,0.6338709677419355,0.4808664209874567,0.5000839586185704,0.3782206337748242,0.6416903410065299,0.6903188794485091,0.7808083764673778,0.6567164179104478,0.41544517941813497,0.21287128712871287,0.5928462709284628,0.2201881123685767,0.428047292708457,0.9248252972397664,0.5971875920532546,0.567265825479034,0.6204553910279433,0.5394584258283059,0.454847625950795,0.7730174278493531,0.5723090616992486,0.797202717715463,0.7183462376753755,0.4418998083557917,0.6280329091872867,0.48871512924434335,0.5775305822014413,0.2774327157474621,0.2783837494011845,0.6867056036146922,0.2960968669591044,0.3172071813618755,0.45073977725783154,0.37488395460398866
9,2\s9_fe_2,m,fear,2,0.33702599062633143,0.0646393383305999,0.18284183712031368,0.041498102601727975,0.002248351768546138,0.047110305725930814,0.03938725738579195,0.21859474804826118,0.7297482907051552,0.3890394606357457,0.42846376797641916,0.25430691156662844,0.21311475409836064,0.22104798062548175,0.24406486874600739,0.0581339124398135,0.2265722984603464,0.12128324378560823,0.17679558011049723,0.613534584677973,0.5759923101494696,0.6621224869974117,0.42195458289486043,0.6095839211231181,0.26395906078795106,0.24358974358974356,0.5341425364256451,0.6961915096248228,0.47392213779414694,0.08866213738868092,0.19249689149922164,0.18848408221112944,0.2696629213483146,0.6172240212242506,0.5356125356125356,0.6040268456375839,0.3354384283228703,0.4778344677008728,0.22329913871841903,0.12741935483870964,0.5221887664945633,0.5521912507874694,0.3769891057173478,0.6422688489120477,0.6908512297676221,0.21373706078360136,0.22388059701492535,0.6788085580950739,0.27722772277227725,0.6864535768645358,0.5096275452054669,0.6909314355459815,0.48013500077023263,0.7178895909415287,0.4313825348761814,0.6952702996543597,0.5471801542582881,0.3315749561660406,0.8241527470023027,0.4136402863425781,0.7208274486345869,0.646660940367874,0.5367563459465454,0.5108773042323314,0.5960558283125176,0.4334576165558729,0.36682345731899335,0.2716898313402943,0.6856967327851684,0.21643792126202904,0.42690613365013313,0.41910160774466876,0.2909798752629945
9,3\s9_fe_3,m,fear,2,0.21346399659139328,0.24213383329073154,0.2745187297952877,0.17976550870642882,0.0634630288028795,0.2516773378248775,0.16587349300415574,0.2356281050390348,0.5051338106015507,0.5476003720309852,0.5866403043618744,0.22832018533895237,0.1475409836065574,0.34052603768022405,0.503050588751487,0.3372234807839023,0.5724750838971949,0.20945606712140843,0.22099447513812154,0.35515976879719713,0.6497468746873992,0.5548957347635229,0.15960224893218225,0.3353178033926769,0.21704333425763653,0.2115384615384615,0.46512426769791104,0.7674400763272994,0.37358183543693,0.055425068516811414,0.13192434873754547,0.21399665193932516,0.23033707865168537,0.49530994793389027,0.6495726495726496,0.5950782997762865,0.16537380201373658,0.28057136802020877,0.22803958422971535,0.2096774193548387,0.5918602474799988,0.6404766478811683,0.29887826443644605,0.49282875761864686,0.5491471550837099,0.2717979376157017,0.26865671641791045,0.3407096061485023,0.34653465346534656,0.504566210045662,0.16281257973580718,0.3579310476403442,0.30882126402173454,0.6308681446131207,0.4783316410560664,0.6440497950137984,0.6471257371116104,0.6339593198053997,0.6119640627297014,0.5522307413124928,0.8042171168728479,0.6626410436660755,0.2756963733487458,0.5579609885015292,0.36179781324537413,0.5104057138217666,0.2777209763304286,0.2434043002164862,0.687503362242007,0.34740797028464165,0.2650545493778754,0.5021532639066192,0.2844484411444026
9,4\s9_fe_4,m,fear,2,0.4955262036642522,0.5533769809325731,0.2710349170566982,0.49403145473164317,0.18684352784572816,0.4320707738279009,0.38602540138414987,0.2278211497515969,0.5061596045193023,0.36794275152581424,0.4067924852990643,0.23539069533201068,0.3606557377049181,0.6971888555637138,0.7048889203098186,0.4045751101174509,0.6289039810981311,0.4326609015605699,0.1712707182320442,0.12093930343470105,0.49271973042829015,0.14935440483071327,0.03663519649266085,0.11972262518585744,0.13508996391081088,0.17307692307692307,0.24005871060553252,0.6073509236244489,0.2384970986083419,0.07674995868698475,0.17179255211911662,0.16651167557452978,0.17415730337078653,0.17490109749808336,0.20797720797720798,0.22371364653243853,0.1409949266089217,0.24719829813852046,0.1339930704952558,0.24354838709677418,0.7560534353062094,0.6235379985247875,0.4002574513374906,0.6742369931067388,0.7200865556945746,0.3040741536098075,0.22388059701492535,0.13720610501035477,0.35148514851485146,0.15905631659056316,0.030601914763112643,0.12072687960668113,0.16742056100942482,0.866643721398014,0.7794628213565447,0.5138676299119392,0.3319939959408557,0.31426890912807387,0.46898043724235094,0.41799674343551496,0.5483327006319723,0.3634800125994918,0.31333736879703306,0.5686149281431452,0.43065233246549195,0.5057315385982385,0.06005086329041548,0.21788183776352957,0.6863112530351667,0.21631365700517413,0.17033465854757512,0.5878564626125158,0.21632957714027556
9,5\s9_fe_5,m,fear,2,0.495952279505752,0.20063349230877528,0.2777932181392837,0.22737631040773684,0.030589324615682704,0.17463191202374848,0.1829378674890918,0.31653655074520937,0.4085106173426444,0.47258875064646455,0.5128107082623088,0.30669664116515627,0.43442622950819676,0.39253122520698625,0.40867973386866446,0.17999357009670486,0.4130223874409989,0.32321884296664516,0.292817679558011,0.19429077776859194,0.561475123071129,0.2095520280476192,0.0443753341018107,0.13836954296380785,0.2524842333567846,0.32692307692307687,0.40915955704103424,0.6211741039693308,0.31057553719266884,0.05373349936098815,0.12858145718240413,0.3164813536437667,0.3370786516853933,0.3534492363275181,0.49002849002849,0.26845637583892623,0.1099566994665583,0.20192752671913994,0.2843436973965292,0.3467741935483871,0.6922681881091952,0.7162421095110992,0.3242192036170639,0.539076722516025,0.5939373072139578,0.4384268770804671,0.29850746268656714,0.12885627373048833,0.4108910891089109,0.16894977168949774,0.02362791295157688,0.10012343806982493,0.2408447351100032,0.7253942036184093,0.6069187027588588,0.6166410402521896,0.5750991098376472,0.6305917176742244,0.661956428124477,0.45117719721813787,0.6014778756044202,0.46937345696456423,0.2265777152713025,0.42224894119257866,0.3804837363546288,0.38192484521062486,0.10452127849223347,0.19346887643904162,0.6208757565425722,0.22303038160625677,0.2223538910576615,0.44450960214500634,0.26940258416682117
9,1\s9_ha_1,m,happiness,3,0.5952279505752024,0.05425456972884762,0.2539504376122516,0.03489696721771585,0.0018132998640996492,0.04227493917191247,0.05024572724282945,0.3960255500354862,0.7734213206883852,0.18761394487912764,0.2147639336233116,0.4761386983921399,0.319672131147541,0.16506706086201314,0.28945532165512233,0.08367494267722664,0.27555374985249304,0.14265605225362726,0.3756906077348066,0.4178908598271249,0.625433247014748,0.4463237650982014,0.09666844700114742,0.24079616331427597,0.3694295387862584,0.39743589743589736,0.5122158644019748,0.6825621240826637,0.4030410318495634,0.11912287918969872,0.2414773185907831,0.3557497670749805,0.3932584269662921,0.5717723631756593,0.5612535612535613,0.5257270693512304,0.1374158271694696,0.24214711459756877,0.38049623708266345,0.30483870967741933,0.39988153373178514,0.5347522711953695,0.25940604888262553,0.6223610941960348,0.6724631337710298,0.3900738158182304,0.4850746268656716,0.45857918183371216,0.46534653465346537,0.4429223744292238,0.11322281695504002,0.28693481447017777,0.5649586175024858,0.5469089518593064,0.5519751614379877,0.5697845457319274,0.5346944909741154,0.4199544795630727,0.6807539567917318,0.6051139236041198,0.8156090649631079,0.6874489078062678,0.4489860292693311,0.6121179683457347,0.5101960085443954,0.7390781500767848,0.24804550967147032,0.20218791980855413,0.5159197860927911,0.2801361768688605,0.4130135186268473,0.4107959688060029,0.3771136870454137
9,2\s9_ha_2,m,happiness,3,0.613975287601193,0.09418032591939682,0.26092484386068404,0.06438214689587597,0.004157797088893381,0.0641797154278226,0.1013997118595391,0.45067423704755144,0.6077323160306632,0.29373286204845095,0.32928953548471807,0.4901714316789639,0.42622950819672134,0.2256127888836307,0.3430431368151281,0.12345591392775959,0.33876968472029517,0.22467231584037087,0.3922651933701657,0.33376977952584097,0.5290687493978359,0.4912686558836874,0.09945767078049204,0.24548401408377565,0.4021327521479835,0.4358974358974359,0.4855638216095346,0.6601919686064357,0.4435312243862024,0.07111895220261316,0.16164176255103677,0.42837077032947324,0.4157303370786517,0.5010392775369457,0.4444444444444444,0.4675615212527964,0.15221945723424424,0.26278052023765597,0.42777991651380987,0.3870967741935484,0.4995806066835229,0.5984286043399287,0.26561088156866,0.5779049328778615,0.6308764954081787,0.5047744868960595,0.5149253731343283,0.3392618700647303,0.36633663366336633,0.5098934550989346,0.10370175729796115,0.2717079251615614,0.538784712983321,0.6252410331656707,0.5998490684963547,0.6100501392769374,0.5167395336436077,0.4931153912308733,0.6530212193052518,0.492251813752088,0.7874677137846493,0.6298018459450009,0.4187643200501078,0.4750546478158665,0.3743222972212583,0.5364047683192501,0.21959199722067574,0.25994445053846527,0.5136753323053971,0.2758686165596592,0.41610146796673086,0.3699182796608227,0.34494248218099965
9,3\s9_ha_3,m,happiness,3,0.3975287601193012,0.07774331262622616,0.26323348368676946,0.02903132729011535,0.002004251051094618,0.04446158853584575,0.04737488800522519,0.21078779276082327,0.8153363953017471,0.14793463275263652,0.17072791369754858,0.27958155625550407,0.19672131147540986,0.2034939399129246,0.281677165040718,0.10064385769980691,0.30403010864937663,0.11185530508588479,0.22651933701657456,0.39676544967277994,0.5483311664819274,0.43538593489511623,0.11679275676443451,0.27341212335394394,0.1925251799973066,0.1923076923076923,0.5115337610497448,0.6189068236976154,0.4061447859111753,0.12382525876858669,0.24860884786334184,0.1837300489461568,0.2696629213483146,0.5276333883920097,0.32763532763532766,0.4854586129753915,0.29234079464170154,0.43241001216739583,0.19876657834944936,0.13225806451612904,0.4781475958175032,0.7095655794209156,0.39787372255382913,0.6968644684762063,0.7405678811591736,0.20809088226036584,0.2462686567164179,0.4456369779807622,0.5445544554455446,0.4634703196347032,0.1126591709648207,0.28605060365739277,0.3310739843432717,0.592605419849116,0.5874555787497787,0.6100315664487957,0.45555560636521636,0.43878435710402,0.6852714483811961,0.5358181601336072,1.0,0.616211608657615,0.3986560342804764,0.49679693231023925,0.4342807064116986,0.6865742163280943,0.3158722203977774,0.2140319072418398,0.5490064498627961,0.3207106368066539,0.3723564684517037,0.40955574615393486,0.355558923238364
9,4\s9_ha_4,m,happiness,3,0.36344269279931823,0.14274664178040108,0.19517858508738742,0.05782613391351992,0.00817763580182395,0.09013716552395386,0.07889939278908349,0.16536550745209372,0.7273582493028107,0.24272907145412703,0.2748134893009442,0.2172549499532876,0.18032786885245902,0.2763734547614783,0.4158938400006376,0.19741130869164958,0.43345535305402266,0.1361918176193239,0.17679558011049723,0.3299051982124337,0.6758422757530683,0.33965394499233303,0.05992065601380503,0.17241313436172692,0.14259266273481105,0.1923076923076923,0.495548504751963,0.6725690156202846,0.42513598477132875,0.09671358704688005,0.20595705556307406,0.14975621531382954,0.18539325842696627,0.5304811801510232,0.6552706552706553,0.47427293064876963,0.1568692754305402,0.269125311517021,0.170059708477698,0.09838709677419355,0.40916751326544576,0.46616043902533766,0.29089969361353796,0.5790077984352037,0.6319171525325871,0.16457399328367336,0.208955223880597,0.34286864133934347,0.46534653465346537,0.32724505327245057,0.07759818515444764,0.22620930329956482,0.23162995224557814,0.6243779665027838,0.6126244267900787,0.5541038748841783,0.3731076228146571,0.39712920774506416,0.6678728163948333,0.528116751187541,0.7958984621889312,0.6039118464355955,0.43367780847897697,0.692930853814391,0.31257121892911904,0.42537389908252166,0.22302654980030318,0.2593862709842273,0.6012147681257628,0.28219064077695466,0.366224579857103,0.37880871844974495,0.35518487377775515
9,5\s9_ha_5,m,happiness,3,0.1729867916489135,0.21726017849590434,0.2678159232255545,0.18319179131430163,0.06975507188167761,0.26387443518303677,0.08590255299961005,0.0773598296664301,0.684699828828465,0.3416140663795877,0.37952573122603406,0.10811162784485143,0.10655737704918034,0.38126301351119896,0.4880329769128403,0.24944659838582187,0.4896439345768323,0.13165310704616803,0.03867403314917127,0.5200207433321518,0.613268142191524,0.5555199907652936,0.23550666186370076,0.4285822946630107,0.10578468915657402,0.08974358974358974,0.5880990883068653,0.6727806983669217,0.4735794550716492,0.08442906319919191,0.18525267305110252,0.07736094090713985,0.12359550561797752,0.662686180738961,0.5555555555555556,0.5503355704697988,0.1484231255754378,0.25755322567780636,0.11166466631943658,0.02096774193548387,0.445155370933521,0.5897159463894347,0.3043618352069539,0.5680444538375898,0.621551461071614,0.07125530028616334,0.08208955223880597,0.4945727164014352,0.504950495049505,0.5898021308980212,0.2521896794060071,0.4633009154932184,0.20087666475275534,0.7998744532267786,0.482259676204553,0.640084259664818,0.37446803963478936,0.43694720673443227,0.7924997130410213,0.36063801476042245,0.7881595751047534,0.6319890058818929,0.4556085378155389,0.5326138100229316,0.458396977254036,0.4433744519819968,0.33255213399091044,0.22631769157250817,0.5581568829744603,0.27733636252573024,0.38681554970699866,0.46853674632745207,0.3608758228103836
9,1\s9_sa_1,m,sadness,4,0.41244141457179373,0.016519414574718217,0.3489079326739209,0.0026362843011856854,4.703648898904898e-05,0.006545233397397554,0.0074960209274305325,0.11639460610361957,0.7238352439753594,0.36160859274720414,0.40025505890904167,0.1558950312017044,0.1721311475409836,0.11483862112975529,0.08707597444067863,0.008272290579904952,0.07475736362734363,0.046224087163750066,0.08287292817679558,0.22521943734286465,0.5873621191995038,0.5027828399989555,0.18094325533547664,0.3633096162745554,0.07013112430344395,0.10897435897435896,0.42426384916712956,0.6647378566384813,0.30886483866097936,0.10828593955024093,0.22463311464660832,0.08745468962300829,0.10674157303370788,0.3410900195549361,0.3903133903133903,0.49217002237136476,0.2937268239422614,0.43391051747922105,0.08188591227156411,0.07258064516129031,0.48836478443227005,0.5150496399550676,0.2344950636310137,0.5266027865830681,0.5819432278371379,0.1144259728055865,0.0671641791044776,0.21867000679198015,0.37623762376237624,0.5502283105022832,0.1840337071932576,0.38507473617948307,0.11563292114218494,0.5659947883221936,0.7723021939512589,0.725009011325956,0.5615761633800491,0.3622100400155866,0.6626745435357053,0.4222312973137585,0.955140886340712,0.541981875437535,0.4861021198093569,0.5260311735712986,0.5908138280565192,0.4442699346448773,0.33669669933773294,0.1478251800806696,0.6014334282181917,0.24831127567967676,0.3623855503670612,0.33077885440768645,0.3643270061289188
9,2\s9_sa_2,m,sadness,4,0.3221133361738389,0.13700047037807292,0.17862894961484088,0.14603954731031327,0.020145434465074625,0.14165791812460482,0.10854444864709728,0.234208658623137,0.3525513472872466,0.4265546222185228,0.466623625350413,0.22694346545279176,0.22131147540983606,0.27768947202497823,0.4469652244141567,0.16135514295234107,0.39003174642331817,0.19962285736746888,0.1712707182320442,0.12852957614448468,0.4476544033984379,0.284798045917384,0.09202948511456871,0.2328668927874096,0.17418933353573093,0.2564102564102564,0.35084591185531555,0.5486819332854824,0.28191062223647534,0.10449058306066314,0.21859027150003021,0.23948527024236366,0.23033707865168537,0.26683757219361404,0.2706552706552707,0.3355704697986577,0.22411799812024003,0.35475471285992055,0.2007820225397616,0.2790322580645161,0.6841646920255657,0.6714703876059442,0.3230073633650081,0.5265538384158522,0.5818960383622729,0.3567686519869592,0.2462686567164179,0.11685984116763251,0.19306930693069307,0.21917808219178078,0.05512435499758158,0.18096085737206632,0.18643830436791908,0.6223556450907192,0.7534464146283812,0.7521929100261068,0.5656950630092841,0.4854564429742295,0.6140241667072506,0.5239949552704561,0.6546633228327728,0.597968792288844,0.29397962903382774,0.533806434238749,0.3499417305107828,0.5991365874565591,0.20620064654099954,0.24117678947470061,0.6506737292555005,0.3031519626613907,0.29320276773952286,0.5128030563057641,0.30582108530376356
9,3\s9_sa_3,m,sadness,4,0.6983383042181508,0.04779346767955962,0.13822745475835377,0.029005707494071175,0.0015295495125797892,0.03880052338143703,0.06944026303822153,0.7672107877927608,0.768382661027944,0.2638903200437004,0.29753954496142887,0.8194424887258456,0.5737704918032787,0.15018657534576657,0.2449361110750026,0.060736125546472376,0.23199834887473855,0.20909479781420529,0.6077348066298343,0.3195925126760455,0.46920229951927345,0.3919166051507881,0.11766529749312868,0.27476744102373196,0.5747259711013506,0.7371794871794871,0.5108217661528798,0.6181470034451546,0.4096729008273876,0.13547399343338748,0.26584939212752656,0.640369328121965,0.6741573033707865,0.48940905049766514,0.42735042735042733,0.4138702460850112,0.2703989939250311,0.40827366908927387,0.6086264030737412,0.5838709677419355,0.4692160053557761,0.47599293138838805,0.2543883108102716,0.5639262946853364,0.6176458104407394,0.7298983637731542,0.7835820895522387,0.33241496122511827,0.26732673267326734,0.38888888888888884,0.10521285948694227,0.2741672434498882,0.7482319660537482,0.5145686792769099,0.6345583797825474,0.665772057922974,0.4889475995835324,0.5241126463339066,0.7603206153295315,0.5558844543444699,0.7396798497877675,0.5839555742983618,0.42477333080760205,0.6878886049298061,0.4703767783060169,0.6496396593580268,0.28774641794341815,0.2588036339491652,0.6307812798294146,0.31327253190539295,0.29164516473499513,0.42208321541984806,0.3777002725874166
9,4\s9_sa_4,m,sadness,4,0.36301661695781845,0.024768419096839377,0.17991872891009913,0.012154361679838887,0.0003304212771585812,0.01786333797137753,0.020788828178731504,0.38537970191625265,0.8655186677799883,0.15994814350597775,0.18413400009266168,0.45492742861328367,0.22950819672131148,0.09014929855386139,0.20497487631536807,0.036954592255708484,0.1769308908295,0.07308289799281485,0.38674033149171266,0.3510450120426284,0.5255664734808225,0.42316331306078336,0.10768924351578166,0.2589930980936114,0.29164181010399226,0.4423076923076923,0.5547836914784985,0.6590750519776022,0.22500435430807175,0.10196756732353268,0.2145295726089582,0.31989728816693924,0.4269662921348315,0.5487255830930857,0.3675213675213675,0.37583892617449655,0.26445630757737326,0.401607714808916,0.3243430935181202,0.23709677419354835,0.40263002244009005,0.5770856841234779,0.36794173681237474,0.5570304548477244,0.6110910232597373,0.3367922421179106,0.4626865671641791,0.3779577727318941,0.29207920792079206,0.4885844748858448,0.1132805633558755,0.28702528578474085,0.43112019829988657,0.4131478700340544,0.6201075765279142,0.7085786859415711,0.5173361391007185,0.4489398812630355,0.826395485972777,0.6324661039594401,0.856414990229633,0.6254673578669061,0.4384090330127106,0.7108490958289226,0.4951934061284559,0.7360337365090606,0.34736358688022156,0.241312289743777,0.6355462781734532,0.3630275214337676,0.3046274623442234,0.268784652468092,0.3446166403316773
9,5\s9_sa_5,m,sadness,4,0.34639965913932674,0.027080905449294125,0.37289282568299675,0.0049764269881936605,0.00015599464018835365,0.012175095293253694,0.012860021699986573,0.1412349183818311,0.8549816191752183,0.19415492335386686,0.2219572085881274,0.1983220375315542,0.15573770491803282,0.1318572014294186,0.11984181627258092,0.026438889675506914,0.14689085004531477,0.05563761955137402,0.1712707182320442,0.4085595256237754,0.6695546175579381,0.35824287652278797,0.10331755811578751,0.2518774539300339,0.12570157850603106,0.14102564102564102,0.4578068258293557,0.7064837851664452,0.2450534013560728,0.05235482596482228,0.1258348330513158,0.10272151338137647,0.19662921348314608,0.5349286774533653,0.584045584045584,0.28859060402684555,0.09683933493108719,0.18169180070275248,0.13169833254074292,0.06451612903225806,0.3879886973562332,0.5466334772405375,0.3257521729514705,0.7075526438028125,0.7501827339945439,0.11621532820115729,0.21641791044776115,0.4138577286745516,0.5198019801980198,0.3622526636225266,0.11447786521055699,0.2888962179696355,0.22219110171271722,0.5994573402879889,0.5656788076937564,0.5524853580408484,0.7512633855056671,0.28370561581469134,0.7619069687001743,0.6067072746631095,0.8635372732226492,0.5532074728225327,0.4630319922456574,0.4938444569302445,0.610896933374702,0.43206350609437894,0.30851791428919095,0.21869227094532126,0.7899204406626041,0.26126758775249426,0.4227829700558034,0.40844522710895503,0.34892105702948933
9,1\s9_su_1,m,surprise,5,0.39198977417980396,0.16819368522386935,0.3057930937589441,0.15433388820769264,0.021529216341172594,0.1464532103812296,0.16079733039166152,0.42796309439318664,0.7847638971288121,0.22511920551900588,0.2557640966829111,0.5022809376769499,0.319672131147541,0.2871493499497251,0.43369845845241634,0.23038734033424427,0.46981180657732646,0.2505458447748265,0.4198895027624309,0.32516188550232317,0.5154328003911319,0.27165544138823283,0.05264709428114929,0.1569802345382206,0.33853940344427325,0.37179487179487175,0.5152399418240676,0.6869232927426331,0.3665283969269524,0.08572866494668341,0.1874895345770292,0.37393383325003626,0.3932584269662921,0.5287539967326378,0.5726495726495726,0.36017897091722606,0.1306153451384739,0.23243408954562184,0.3790016380201846,0.35,0.5053190021264489,0.7087184989327963,0.3800142072066579,0.562378689687319,0.6161763622322467,0.43045728386681203,0.5522388059701492,0.29708501372555673,0.14356435643564355,0.21993911719939116,0.0501547619043424,0.16988925697098003,0.4257425742574258,0.5998180812003684,0.5255964269894345,0.6480812200988418,0.5599592630780572,0.6216198645286397,0.6329354057983883,0.6131127710341816,0.7752348301401246,0.6740006795295999,0.45993693549020376,0.47082584546490114,0.3352821297641215,0.5747640706261106,0.23299055537336666,0.19636451507090974,0.6204517175948487,0.363396637999967,0.28324514100565956,0.44774930674820645,0.3259251975852584
