Subject,File,Gender,Emotion,Emotion_Id,spikes_mel_spect,mean_mel_spect,min_mel_spect,max_mel_spect,var_mel_spect,std_mel_spect,spikes_chroma_stft,mean_chroma_stft,var_chroma_stft,std_chroma_stft,spikes_rms,mean_rms,max_rms,var_rms,std_rms,spikes_spec_cent,mean_spec_cent,min_spec_cent,max_spec_cent,var_spec_cent,std_spec_cent,spikes_spec_bw,mean_spec_bw,min_spec_bw,max_spec_bw,var_spec_bw,std_spec_bw,spikes_spec_rolloff,mean_spec_rolloff,min_spec_rolloff,max_spec_rolloff,var_spec_rolloff,std_spec_rolloff,spikes_spec_cont,mean_spec_cont,min_spec_cont,max_spec_cont,var_spec_cont,std_spec_cont,spikes_zcr,mean_zcr,min_zcr,max_zcr,var_zcr,std_zcr,sum_zcr,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
1,s1_fe_1,m,fear,0.4,0.24414145717937794,0.24899871616113273,0.2525313841933224,0.29982193987204575,0.08170208127454712,0.2856053379682638,0.14922206506364927,0.3748165005754128,0.4921417683010678,0.5322229235322684,0.21311475409836064,0.4649734427065103,0.5336725908277089,0.17171898196361873,0.4029698325285588,0.1270718232044199,0.19904244010763839,0.448057676283105,0.4723382950392564,0.20238376791111115,0.3899287061740789,0.12179487179487179,0.23768369652022003,0.4919349182264195,0.31385966454604386,0.23770744888913017,0.39771856539599504,0.12921348314606743,0.23383916339312338,0.31054131054131057,0.44742729306487705,0.3466180299018979,0.4892282437787989,0.19516129032258062,0.8345553350279658,0.746253912649504,0.3286536187677991,0.4738290216113813,0.5304854596341877,0.12686567164179102,0.20358468852324288,0.18811881188118812,0.4459665144596652,0.1438191636376384,0.3321555118772005,0.1678406878877421,0.7620432617942174,0.7484869591775297,0.5471381521262777,0.39343978515379785,0.3528257089758489,0.6805528209934322,0.6224598618420172,0.2060926027960236,0.5828085410358825,0.49272655482912664,0.24965713269976514,0.4446666908412189,0.721482508839865,0.2836477318562513,0.18909880288451028,0.543616074505453,0.3878401856927769,0.31203821867436843,0.45520602748120587,0.21266451351372212
1,s1_fe_2,m,fear,0.4,0.2952705581593523,0.11291969905765684,0.1913810344473432,0.09806868844997879,0.008626458702008129,0.09258638765298124,0.19448373408769448,0.48675457166885716,0.3842471598045185,0.42355453080051486,0.2377049180327869,0.28919618957604726,0.3088138660065584,0.10246713625325699,0.30694236668992636,0.23756906077348067,0.42287372255536937,0.5259134213980169,0.5800413068782092,0.2398088509735047,0.43340972629260827,0.24358974358974356,0.4842138459324654,0.5675295300727604,0.355281531013234,0.22600327831018627,0.3840166513317177,0.2696629213483146,0.5343484968504792,0.4245014245014245,0.46532438478747196,0.3042256742058459,0.44518747160974426,0.1725806451612903,0.6381292141474582,0.5520035661525899,0.3603624268889358,0.6716628587688495,0.7177455701112119,0.2761194029850746,0.3992102571872279,0.42574257425742573,0.573820395738204,0.19788316087529173,0.40198068301170187,0.32199924377161904,0.6623597555188816,0.5182980950882417,0.6380938001598957,0.5378695787773555,0.431973845551885,0.8520839449255209,0.3679094993742451,0.29822581941362636,0.5706140659715156,0.4250310763555947,0.4800171686468406,0.4672127975043802,0.5122343903798525,0.35918800765479614,0.28475365413802356,0.6376554941626599,0.3167803896212372,0.20862362419089125,0.35791143566817407,0.3123604618867151
1,s1_fe_5,m,fear,0.4,0.3472518108223263,0.2542062136042467,0.13862430165141018,0.3215242834506316,0.08843264186703047,0.2971495534933241,0.3684582743988685,0.42991139944999424,0.5936359672652831,0.6311164648678775,0.4590163934426229,0.4136114227962479,0.5611086698819598,0.26278028106520795,0.5030716255451781,0.25414364640883974,0.13895062156560178,0.45423755808056837,0.16265473971017852,0.0672783404056643,0.1872716295952151,0.2756410256410256,0.28702107315630765,0.5526865710652564,0.19198720212880294,0.1674491874803015,0.3104472384864,0.2696629213483146,0.27752790024067964,0.4415954415954416,0.21252796420581666,0.20453529152558025,0.33089070958472,0.3887096774193548,0.6900475845690628,0.8538716044028534,0.3483675832909108,0.5146395310298592,0.5703806090611621,0.26865671641791045,0.11134400603947872,0.2871287128712871,0.14916286149162858,0.04189358023621524,0.15035342128474305,0.22410968112369933,0.6303055798291985,0.6243191345083774,0.5993314838571507,0.540387310671061,0.6886172930358955,0.5853592395395102,0.6446550573646082,0.319572239373071,0.6004173439162448,0.4404606576371281,0.3241642896096458,0.31910557681741,0.5747685943237,0.273583895500233,0.2591897102133832,0.29863933649318003,0.38147141276619245,0.4035315001962878,0.3053181099478487,0.24780966248360362
1,s1_fe_4,m,fear,0.4,0.19940349382190029,0.7280670476700597,0.19574128364383592,0.4398327885701362,0.4637535470094877,0.6808915954351468,0.1188118811881188,0.21485650069560347,0.5237366549652194,0.5633390273825811,0.22131147540983606,0.7692630256488548,0.6425704331677833,0.608849382964847,0.7759538062588928,0.24861878453038672,0.06499176000389806,0.4939862327628233,0.0,0.0020567354368325776,0.009390782682867221,0.16025641025641024,0.15161906583410234,0.5601739763544202,0.0,0.026192239532562007,0.06924444184574982,0.24719101123595508,0.15888733268121158,0.3333333333333333,0.0,0.007715237611526579,0.0175618941572252,0.16935483870967744,0.8168241466927766,0.7593444191913875,0.481790063577312,0.6861646908825448,0.7309044701831251,0.2761194029850746,0.05233209216383458,0.3217821782178218,0.0197869101978691,0.0,0.0,0.07046928172308038,0.7942272364241865,0.7499305461684825,0.4476763045240013,0.47681544517227836,0.4257797571696092,0.464056455071565,0.561894364582503,0.14910897678818008,0.45852865417298716,0.4265335731636647,0.16117176309519865,0.5375971829595594,0.5554186480974123,0.1210759192623505,0.38700582432225417,0.3571476995555436,0.41580012972726754,0.46471917174232863,0.2645547837561148,0.373468157503767
1,s1_fe_3,m,fear,0.4,0.16744780570941628,0.06651935518058164,0.20137949558092255,0.027670229200842434,0.0024247505178631233,0.048935823238869414,0.086987270155587,0.3569748644599883,0.5085761111760987,0.5484464511672607,0.1721311475409836,0.23393093383581098,0.1841179318573537,0.05034662099135623,0.20957018211484002,0.11602209944751381,0.2871143822479705,0.49438116716066477,0.3548690658416428,0.155265234882933,0.3294226032881815,0.11538461538461538,0.3973832083550848,0.6744273639637302,0.18768370429895476,0.07638809698515134,0.17114762086958965,0.16292134831460672,0.41205122301138863,0.5641025641025641,0.32885906040268464,0.11790183935190772,0.2138468028512347,0.10806451612903223,0.62741488840298,0.6048076413740249,0.3760775490963657,0.588263067109034,0.6406321181336132,0.14925373134328357,0.17801030264005166,0.18316831683168316,0.2503805175038052,0.08711350917712025,0.24351658621968766,0.10938703488453515,0.589609028644816,0.5352100578293408,0.5773848552476959,0.9153930534132242,0.5388566130006057,0.7754354105596248,0.5862293819545487,0.5282391312907282,0.5395837017465495,0.389402878075625,0.18223384108582297,0.37503511605547846,0.5720535369257318,0.21662743641811,0.22083721437309642,0.35251492652471955,0.31844911923700464,0.3711444210578471,0.21354057368803492,0.24605614963085698
1,s1_ha_1,m,happiness,0.6000000000000001,0.4541968470387729,0.367281611297745,0.24074838841760154,0.08578775257906424,0.040856795381438146,0.2018732706083172,0.21145685997171149,0.39335774650520616,0.4688435050853561,0.5090786891933607,0.33606557377049184,0.6041866082956272,0.511424548572539,0.3098139233452306,0.547908204438379,0.1602209944751381,0.23306803775621832,0.47417197973432007,0.37294566682697405,0.09589904377214162,0.2394926785805725,0.2948717948717948,0.3018731847521485,0.4688216497669554,0.4057074057326544,0.11016440048914111,0.22759556556921492,0.24157303370786518,0.302590317394954,0.3418803418803419,0.3982102908277405,0.16389266520122903,0.27859232916546384,0.23225806451612901,0.6834324691995008,0.5211731830779704,0.529616631760029,0.7799837453025521,0.8143708168214498,0.22388059701492535,0.22362459164564577,0.12376237623762376,0.34779299847793,0.07375390151734848,0.21894115865243066,0.22471186298262075,0.8624959327097644,0.6951247703335733,0.4582484701661387,0.48296737622515884,0.3470917128165879,0.7744122132401619,0.31456744600251163,0.46572822575050443,0.4834267167866348,0.44799039132966606,0.5943112759522395,0.47499566872603616,0.3148035638834234,0.2728516277712973,0.27784934574169246,0.2002584580590424,0.24354219132728674,0.250577909492648,0.20825149320357528,0.2685795633120881
1,s1_ha_2,m,happiness,0.6000000000000001,0.47422241158926287,0.6088933654388266,0.2110934480038485,0.2702704086347879,0.14445346575456,0.37987031410489963,0.15700141442715704,0.2639487941037131,0.4886649483030212,0.5287800193625753,0.3606557377049181,0.8181025611578472,0.5133665080246689,0.29245353106851346,0.5317830062967207,0.1712707182320442,0.24515642392073633,0.49961261722092587,0.42899368426101425,0.11483307941475289,0.2703516060001421,0.16025641025641024,0.317539919413248,0.5668788617216842,0.3857539566850774,0.1566225512188029,0.295755993089173,0.18539325842696627,0.32285335390528513,0.4188034188034188,0.4429530201342282,0.2385172852380722,0.3718164380313951,0.21129032258064517,0.8319031561658985,0.6236234692687096,0.5416136101854276,0.5711924180944438,0.6245325525705434,0.2462686567164179,0.22389751708737746,0.18811881188118812,0.3660578386605784,0.07785296505274605,0.22668508540278973,0.2249079221925021,0.9356010068392102,0.6386079547426499,0.4076250889029585,0.44825154914246024,0.39790252716591196,0.6892771901605583,0.16060566100243268,0.4049401490658143,0.4639539153882488,0.3282562849489211,0.34173455636257233,0.2985104194838833,0.2936874673970487,0.2926828644137513,0.2859577988360605,0.277323210113136,0.23523176801406395,0.2852749895698191,0.2612930545676474,0.11824104568825472
1,s1_ha_5,m,happiness,0.6000000000000001,0.2113336173838943,0.4391748996064667,0.32346870024005625,0.34347641385229466,0.17940654683455123,0.42337809320664277,0.10183875530410186,0.404329902001208,0.3717623152756022,0.410727576747822,0.16393442622950818,0.5853749379979898,0.5906756652999547,0.44973833493521365,0.6641415867993791,0.10497237569060773,0.36885154965358835,0.6787179132146188,0.46895371860382185,0.16338567857431321,0.34040073098421036,0.07692307692307691,0.4427500341738131,0.6784436452173658,0.42937385715008514,0.18573943409968668,0.3344257656340741,0.10112359550561797,0.4843503335849193,0.5270655270655271,0.4988814317673378,0.22321152003291828,0.3536672802955716,0.09838709677419355,0.5089156683810536,0.4425743812968389,0.2864089738627442,0.5585035428493678,0.6124928175169804,0.14925373134328357,0.32642775768983123,0.49504950495049505,0.44672754946727555,0.10782257971525817,0.2783757867860994,0.18568207598694803,0.8207626076753466,0.5209915714218464,0.49620888935274476,0.364883897568956,0.40754916199144003,0.7628825536528646,0.39452406333131673,0.281016187294847,0.5103152840247006,0.41314373068927485,0.4067041985614505,0.445874977777039,0.49474725187349683,0.28405464736500363,0.30197430550732995,0.4371058247754998,0.2161240973742753,0.40555858549323165,0.3285257216680728,0.182263350341819
1,s1_ha_4,m,happiness,0.6000000000000001,0.18023008095440987,0.6191461079515257,0.21987830698818986,0.41596672326010653,0.45593865505280207,0.6751274642577992,0.11669024045261672,0.5316234152777689,0.41224348154311374,0.45212275319214745,0.11475409836065575,0.6706306146775508,0.7530928072561396,0.6540671817180344,0.8049696083885952,0.09392265193370165,0.2600539386241293,0.5567020073752665,0.4216234524694169,0.1090807329597655,0.2612311155812659,0.0705128205128205,0.33507484415463096,0.6031588230375619,0.385665937602796,0.17057050884816916,0.3146115531859409,0.08426966292134833,0.3437493036625492,0.49572649572649574,0.46308724832214776,0.250190638063436,0.38536767240667824,0.08709677419354839,0.5054834566958082,0.5690537817337598,0.47838666243878336,0.7740718665774119,0.8091933285091404,0.12686567164179102,0.2510933676754671,0.3910891089108911,0.32724505327245057,0.06167424810053695,0.19489415759836,0.13752153150251378,0.8241450062919748,0.5984124030183541,0.43373921606287363,0.3844671044474426,0.455586385056113,0.6872112820087739,0.3939346802103294,0.35121395460685134,0.5219714978278658,0.38159139075999954,0.5028989634037342,0.3934650644982092,0.5263801207452726,0.2519821987691401,0.21962781806911844,0.39675734249611627,0.2876149658108719,0.18840810041532866,0.35127570490671556,0.17480952793669885
1,s1_ha_3,m,happiness,0.6000000000000001,0.3642948444823178,0.42747740524014943,0.2385873365138842,0.2879079426017248,0.12299910380547271,0.35050276845020206,0.23055162659123057,0.6374260869158775,0.44162410177973666,0.48181915547161225,0.22131147540983606,0.5542572833674445,0.545243920577582,0.4344128716360743,0.6523911992000683,0.2044198895027624,0.24394174517233658,0.4190315670190937,0.520030004873117,0.17875022279264063,0.3605061585717876,0.20512820512820512,0.4018856190217506,0.5214682750502767,0.4454553217419557,0.21222858522900787,0.367500511892382,0.21910112359550563,0.3486934634066202,0.19943019943019943,0.48993288590604034,0.42497767007867476,0.565226069945891,0.18225806451612903,0.5492225006714615,0.5572759750598418,0.48931168478256093,0.6903908620098979,0.7347258861994166,0.25373134328358204,0.23154994129010262,0.40594059405940597,0.504566210045662,0.11838063206542536,0.29493146931471903,0.20929320654837757,0.7663295155241073,0.6584020253247174,0.7036190346797839,0.43116929907175255,0.41716380202341846,0.6950496077028163,0.4154052902545212,0.5460421134268357,0.46656161457429635,0.30082083409641797,0.4778661051339035,0.27767945953759104,0.5628132004167438,0.2586395841533591,0.2110918930773736,0.4524227469623935,0.18233708622503142,0.18487572973666003,0.46386470756606646,0.3080963908357127
1,s1_sa_1,m,sadness,0.8,0.18491691521090753,0.12544629455781725,0.19509536545864514,0.11254723349270901,0.014972828955487384,0.12208054911670452,0.086987270155587,0.4213868767154295,0.4609447528608528,0.501192862201401,0.13934426229508198,0.3065931059215542,0.35432225523566147,0.11390185432866037,0.3246463855768503,0.0718232044198895,0.18935092024165767,0.49552161948406676,0.5121834806267371,0.21159521639406326,0.4009585554660508,0.08333333333333333,0.3125930523608027,0.5649567171995222,0.3932527931701135,0.16952788205528074,0.31322396517054685,0.08426966292134833,0.24845023136972355,0.4045584045584046,0.41834451901566005,0.3418071671287965,0.48434370934162074,0.11290322580645162,0.7472877974723042,0.7839417793001331,0.3381590836287247,0.440451618068617,0.49731782317389106,0.0671641791044776,0.17601287830006454,0.20297029702970298,0.528158295281583,0.17653729879009,0.37566736682585467,0.10041032391782319,0.6481446531772317,0.7141444450866675,0.6258512837818627,0.49327540589725305,0.5671080293430171,0.8575497237107259,0.533180914673092,0.25197569336635384,0.6539030114947636,0.5019894505816445,0.47758268330040976,0.40831244500918873,0.5612567547790627,0.28510902778515246,0.26887488958829486,0.5359919181918488,0.3529875080865809,0.35481932079345885,0.36506829226165327,0.2991898290020657
