subject,emotion,mel_mean,mel_min,mel_max,mel_var,mel_std,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
1,fear,1.8202779293060303,4.940994280389077e-10,1479.4337158203125,604.1405639648438,24.57927131652832,0.3477722406387329,0.0741271898150444,1822.4203096233564,1753.7495983295855,3478.643149517952,0.0987315076462766,-232.52194213867188,122.1008529663086,-25.734201431274414,18.702512741088867,-25.99474334716797,14.828815460205078,-17.364105224609375,-19.040475845336914,-15.49366569519043,-3.8874411582946777,-15.273056983947754,-7.934520244598389,5.283107757568359,-8.1563138961792,-9.267623901367188,1.1391441822052002,-3.898564338684082,-1.2830978631973267,-5.0022406578063965,-3.982757806777954
1,fear,0.827283501625061,3.744534959881918e-10,484.4974060058594,63.78845977783203,7.986767768859863,0.38774093985557556,0.04730076715350151,2344.3130180082726,2083.484891427632,4688.643870634191,0.14368393841911764,-272.0133056640625,95.40843200683594,-15.764074325561523,30.329179763793945,-20.460102081298828,25.651470184326172,-31.857519149780273,-15.074959754943848,-16.0510311126709,-7.356879234313965,-7.821742534637451,-7.080664157867432,-2.085512399673462,-4.398082733154297,-4.0998687744140625,4.079905033111572,-7.069247245788574,-4.758511543273926,-8.153488159179688,-0.3604743778705597
1,fear,0.4886913001537323,3.9401637508262866e-10,137.33084106445312,17.930402755737305,4.23443078994751,0.34140172600746155,0.03886640444397926,2027.7718758284557,1967.3484845835703,4196.213942307692,0.09285481770833333,-300.83477783203125,97.3695297241211,-22.418701171875,60.72001266479492,-12.986043930053711,20.815378189086914,-19.426971435546875,-5.174931049346924,-17.469314575195312,-9.18284797668457,-17.453956604003906,-10.571574211120605,0.021004151552915573,-11.490666389465332,-7.552956581115723,-4.836889266967773,-6.994789123535156,0.7032609581947327,-12.82947826385498,-2.7695295810699463
1,fear,5.316131591796875,3.8298472726516763e-10,2169.890625,3429.19091796875,58.559295654296875,0.2906568646430969,0.12056665122509003,1509.8631382792746,1638.6377294879055,3176.8496306046195,0.06397545855978261,-219.77169799804688,122.26824951171875,-36.63673782348633,25.414295196533203,-20.893239974975586,1.1691051721572876,-20.812541961669922,-21.493114471435547,-21.174041748046875,-7.2798752784729,-18.13524055480957,-4.415099620819092,-0.5647891163825989,-16.244482040405273,1.4243065118789673,-4.692015171051025,-2.650993585586548,3.8479912281036377,-11.177191734313965,1.8597707748413086
1,fear,1.8582782745361328,2.712303992513654e-10,1586.4578857421875,653.9092407226562,25.5716495513916,0.3674444556236267,0.066288523375988,1682.3081609204517,1819.73858338709,3654.5558324353447,0.07753569504310345,-284.7121276855469,107.70250701904297,-20.013015747070312,30.531862258911133,-2.5136353969573975,8.822632789611816,-16.100370407104492,-14.1561861038208,-14.688833236694336,-6.566102981567383,-12.863019943237305,-12.689712524414062,0.1166139766573906,-8.657003402709961,-5.480961322784424,-6.521663665771484,-4.182738304138184,1.791680932044983,-9.85692024230957,-2.7058181762695312
1,happiness,2.683411121368408,4.710449252876003e-10,423.9345703125,302.11322021484375,17.381404876708984,0.3543926179409027,0.09537334740161896,1901.7555621271242,1839.6033560400706,3755.469645928899,0.10333643922018348,-192.72586059570312,115.91304016113281,-35.477867126464844,25.909528732299805,-26.395708084106445,20.750818252563477,-34.89467239379883,-7.865471363067627,-20.03604507446289,-6.180199146270752,-4.124741554260254,-6.785914897918701,-9.03798770904541,-8.693434715270996,-4.472873687744141,-9.598189353942871,-10.337130546569824,-3.3485705852508545,-13.000784873962402,-1.9511793851852417
1,happiness,4.446497917175293,4.1302253284136725e-10,1333.7017822265625,1068.15087890625,32.682579040527344,0.30818578600883484,0.12802034616470337,1929.9412586321491,1860.557691068389,3837.0587550172017,0.10339915424311927,-163.76400756835938,109.35942077636719,-41.02696228027344,23.114887237548828,-22.842628479003906,15.379274368286133,-43.66084289550781,-10.481856346130371,-20.92607307434082,-12.316651344299316,-12.294684410095215,-13.469681739807129,-9.781586647033691,-7.706803321838379,-4.034814834594727,-7.1882524490356445,-10.707939147949219,-2.18251895904541,-11.2828369140625,-7.413475036621094
1,happiness,3.122671127319336,4.668166408983154e-10,1420.680419921875,909.5082397460938,30.15805435180664,0.44153979420661926,0.08775333315134048,1927.1090719293488,1973.370481099454,3941.103946461397,0.10515759037990197,-230.8238525390625,111.65470886230469,-8.581504821777344,21.739755630493164,-21.495729446411133,15.743478775024414,-29.15323257446289,-4.408672332763672,-20.8068790435791,-13.722736358642578,-7.891321659088135,-14.25858211517334,-0.3043923079967499,-9.400504112243652,-8.079445838928223,-1.7126152515411377,-13.068098068237305,-5.55659818649292,-4.721796989440918,-0.515402615070343
1,happiness,4.52131462097168,4.3021086693073585e-10,2052.19580078125,3371.404296875,58.06379318237305,0.4037618041038513,0.10551376640796661,1964.6768157523838,1884.0107395609903,3921.1962890625,0.1096484375,-207.91925048828125,104.69839477539062,-38.16445541381836,17.980207443237305,-18.80893325805664,15.248929023742676,-30.375715255737305,-12.794291496276855,-18.274303436279297,-9.583191871643066,-7.081599712371826,-9.873603820800781,-1.5873737335205078,-9.731718063354492,-7.618293285369873,-3.453359365463257,-8.370606422424316,-5.437886714935303,-8.368412017822266,-5.358155727386475
1,happiness,3.2080302238464355,6.328944035516315e-10,1694.713623046875,1326.6087646484375,36.42264175415039,0.358310341835022,0.09250238537788391,2218.353063616587,2028.02683830189,4487.326284555288,0.12695938501602563,-209.25924682617188,95.72077178955078,-31.31682586669922,16.403749465942383,-22.168062210083008,20.023361206054688,-30.3421573638916,-15.815681457519531,-18.807065963745117,-7.966113567352295,-10.19315242767334,-7.888760089874268,-2.701317310333252,-8.136069297790527,-3.169523000717163,-2.191598892211914,-11.560524940490723,1.8598047494888306,-9.105256080627441,-5.0873332023620605
1,sadness,0.9186925888061523,3.817209048850856e-10,555.897705078125,110.7162094116211,10.522176742553711,0.364400714635849,0.049955815076828,1799.8232289297584,1853.9412319401943,3537.474609375,0.09239583333333333,-277.6448669433594,118.11853790283203,-17.106040954589844,26.739330291748047,-11.010489463806152,25.99633026123047,-22.44740867614746,-17.065616607666016,-12.24420166015625,-3.4127113819122314,-7.900488376617432,-9.311310768127441,-0.35920220613479614,-8.083612442016602,-4.957719326019287,0.9007247090339661,-5.453688144683838,0.15462997555732727,-7.921688556671143,-0.8390069603919983
1,sadness,0.7455893754959106,4.0955611124715574e-10,909.7134399414062,121.12549591064453,11.00570297241211,0.4086539149284363,0.04152025654911995,2020.8687769517842,1983.7031940068678,4139.688387784091,0.11006303267045454,-304.89715576171875,100.31244659423828,-6.6079511642456055,35.18217849731445,-9.949909210205078,18.973384857177734,-16.672592163085938,-6.400753021240234,-12.713934898376465,-11.020565032958984,-10.286947250366211,-13.713854789733887,-1.2892422676086426,-6.3654985427856445,-4.534518718719482,-0.0028641936369240284,-5.723320484161377,-3.0971016883850098,-8.201292037963867,-0.5135272145271301
1,sadness,0.8182222247123718,3.91391502541083e-10,620.7361450195312,100.30523681640625,10.015250205993652,0.41155919432640076,0.04314640164375305,1921.5913347600986,1998.0825350589664,4178.110139266304,0.10391292216614907,-294.21868896484375,112.6639404296875,-13.938302040100098,22.092391967773438,-16.77147102355957,22.011152267456055,-22.567476272583008,-14.672757148742676,-11.387404441833496,-5.8717169761657715,-3.576528549194336,-6.946183681488037,-0.4118206799030304,-4.8765950202941895,-3.75140643119812,-3.5599145889282227,-7.282013416290283,-0.3938029110431671,-10.061341285705566,-1.3536888360977173
1,sadness,0.8938246965408325,3.6541800141343117e-10,725.0762329101562,90.06952667236328,9.490496635437012,0.39519020915031433,0.04145984724164009,1835.7243524277728,1965.748456948581,4037.8978056066176,0.10136144301470588,-323.62353515625,114.3902359008789,-10.045024871826172,13.261455535888672,-16.142799377441406,14.685232162475586,-13.943163871765137,-9.031524658203125,-11.835670471191406,-9.31351089477539,-3.9325902462005615,-6.330618381500244,5.408866882324219,-3.830423355102539,-6.326854228973389,0.6326484084129333,-6.100122928619385,0.5439327955245972,-6.412142276763916,0.045945677906274796
1,sadness,0.924053430557251,2.8255323081260997e-10,283.4320068359375,64.53516387939453,8.033377647399902,0.449445515871048,0.04167153313755989,2014.877994653416,2008.3747084363827,4401.203889666863,0.11255804097877359,-311.99322509765625,107.91948699951172,-20.48759651184082,27.985122680664062,-18.996780395507812,17.86629867553711,-18.888124465942383,-6.773155212402344,-8.217405319213867,-5.790462493896484,-5.329727649688721,-6.6726202964782715,3.5626943111419678,-5.181699752807617,-8.329166412353516,-1.5830190181732178,-4.861982345581055,0.6436980366706848,-6.937557697296143,1.5991575717926025
1,surprise,2.7786412239074707,5.246837964101303e-10,1230.5477294921875,822.6828002929688,28.68244743347168,0.394551545381546,0.08088072389364243,1492.5481182612573,1695.3961020632648,3179.766486672794,0.07309036896008403,-279.1539306640625,132.20217895507812,-13.801172256469727,17.504501342773438,-16.725494384765625,10.007750511169434,-19.303861618041992,-15.441404342651367,-10.438666343688965,-6.352206230163574,-7.005809783935547,-6.754261016845703,0.7295594215393066,-8.061561584472656,-1.7801613807678223,0.6561729907989502,-5.1539716720581055,-4.912691116333008,-7.041747093200684,-2.0652785301208496
1,surprise,1.310676097869873,6.802809426886824e-10,265.1324768066406,82.76873779296875,9.097732543945312,0.37808942794799805,0.06295894086360931,1912.3634237371612,1869.9733603751374,3857.4041748046875,0.106671142578125,-233.13565063476562,117.87336730957031,-34.177818298339844,26.932147979736328,-21.402063369750977,26.513439178466797,-34.80890655517578,-15.926152229309082,-13.844042778015137,-2.7812225818634033,-8.562074661254883,-2.1705996990203857,-5.859556674957275,-7.055772304534912,-2.138258695602417,-1.6321220397949219,-11.143030166625977,-1.0947290658950806,-8.256650924682617,-2.0037004947662354
1,surprise,2.9444098472595215,6.008188946360349e-10,820.5314331054688,473.53289794921875,21.76081085205078,0.3588699400424957,0.09963750839233398,1358.326117715326,1484.2834655180584,2537.08984375,0.0689453125,-229.1134490966797,145.46884155273438,-26.809934616088867,22.707002639770508,-27.6711368560791,5.550815105438232,-27.0049991607666,-26.92531967163086,-17.42912483215332,-6.222299575805664,-15.742498397827148,-4.999618053436279,-1.5595836639404297,-13.23179817199707,-6.217657566070557,-5.870515823364258,-9.50035572052002,-6.366333484649658,-11.075628280639648,0.6698909997940063
1,surprise,1.715001106262207,4.120723207101662e-10,1024.1612548828125,297.6108093261719,17.251399993896484,0.393619179725647,0.06337476521730423,1901.0693630118133,1899.9210677529566,4012.8803218176604,0.10791015625,-276.09136962890625,109.30345153808594,-25.554983139038086,21.520063400268555,-16.788393020629883,14.48851203918457,-20.841129302978516,-14.947701454162598,-12.348347663879395,-7.806972503662109,-6.379229545593262,-4.956047534942627,-0.06112249940633774,-7.32771635055542,-6.346077919006348,-3.927276134490967,-6.259463787078857,0.3995795249938965,-7.794605731964111,-1.3507888317108154
1,surprise,2.4879541397094727,4.195531422279686e-10,2420.6748046875,1429.5645751953125,37.8095817565918,0.38380706310272217,0.07130904495716095,1833.3636877189713,1879.1979839882931,3870.7987312142177,0.10294906965648855,-269.8388671875,110.59515380859375,-16.573749542236328,16.26978874206543,-13.610554695129395,10.392179489135742,-18.40379524230957,-10.749388694763184,-11.047065734863281,-8.660844802856445,-9.006366729736328,-4.672382354736328,2.7640039920806885,-3.9268734455108643,-3.088503360748291,-5.4787821769714355,-3.6669504642486572,-1.4177838563919067,-5.748565673828125,0.8935115933418274
10,anger,5.443504810333252,8.61198334867197e-10,1537.58056640625,1622.009521484375,40.27417755126953,0.38525012135505676,0.12745322287082672,1867.95927691212,1829.832103732778,3802.018291766827,0.09696138822115384,-170.1300506591797,117.75933074951172,-31.912229537963867,23.909975051879883,-38.14528274536133,-1.260267972946167,-26.224769592285156,-8.134256362915039,-26.724702835083008,-14.25648021697998,-13.429725646972656,-3.668670415878296,-0.19708052277565002,-7.919945240020752,-4.036015033721924,-5.079646110534668,-8.434864044189453,-0.7505732774734497,-11.464556694030762,0.2828243672847748
10,anger,4.991379737854004,6.584141565291191e-10,1087.6148681640625,981.7512817382812,31.332910537719727,0.33753156661987305,0.14008277654647827,1956.3632515817524,1675.4097601669969,3698.6323518573113,0.11054503242924528,-138.251220703125,116.23873901367188,-58.78555679321289,36.67156219482422,-23.876649856567383,-6.334355354309082,-26.141117095947266,-19.69747543334961,-22.696491241455078,-10.688088417053223,-16.376480102539062,2.0714662075042725,-6.858282089233398,-7.514861106872559,-1.4889616966247559,-4.265873432159424,-7.3239312171936035,-3.125034809112549,-12.912466049194336,1.7334314584732056
10,anger,4.495620250701904,3.1064245620271436e-10,1049.5274658203125,611.0244140625,24.718908309936523,0.3878137767314911,0.12744440138339996,1874.7360046453314,1694.930115884022,3663.197436775129,0.11149927512886598,-160.6025848388672,121.14875793457031,-54.280513763427734,25.393037796020508,-32.02799987792969,-5.142364025115967,-20.530668258666992,-10.432944297790527,-18.090499877929688,-9.140348434448242,-17.350191116333008,2.1812803745269775,-4.259322166442871,-10.213655471801758,-3.6253931522369385,-8.079218864440918,-5.482800006866455,-6.0783538818359375,-7.506072521209717,2.834672451019287
10,anger,5.306931972503662,4.721205648650084e-10,1564.230712890625,1256.3414306640625,35.444908142089844,0.36001595854759216,0.1355045735836029,1865.841660933593,1666.85601336099,3554.4261259191176,0.10855435924369748,-167.8164520263672,117.55317687988281,-54.58057403564453,22.917434692382812,-32.91883850097656,-6.100682258605957,-20.703655242919922,-11.657402038574219,-27.257808685302734,-12.037616729736328,-10.860198020935059,0.24131827056407928,-4.597937107086182,-16.679332733154297,1.5631002187728882,-8.232271194458008,-9.970373153686523,-1.8882964849472046,-13.405421257019043,7.417112827301025
10,anger,4.355124473571777,4.1863651434326243e-10,1607.232421875,1391.7366943359375,37.30598831176758,0.3792550563812256,0.11696656048297882,1743.3276184066624,1704.573679962444,3436.558347327687,0.09782053154205607,-201.63343811035156,119.40402221679688,-40.71031188964844,28.91277313232422,-18.00984764099121,-8.9030179977417,-17.04390525817871,-6.6330952644348145,-28.409605026245117,-16.086904525756836,-9.950701713562012,0.8219795823097229,-5.5469465255737305,-11.200116157531738,0.5525155663490295,-2.7042369842529297,-9.782827377319336,-4.410477161407471,-7.530956745147705,2.9235329627990723
10,disgust,3.0784554481506348,4.5700776496460094e-10,522.6769409179688,373.58612060546875,19.32837677001953,0.37314122915267944,0.0985012874007225,1986.430185525807,1755.6035477208031,3866.6115303716715,0.11827385355029586,-186.62586975097656,115.43000030517578,-42.40034866333008,32.68207550048828,-35.11943435668945,0.7255086302757263,-16.046825408935547,-15.360233306884766,-24.730043411254883,-0.36455169320106506,-9.552011489868164,-0.7433869242668152,-3.324389934539795,-10.341468811035156,-7.69514274597168,-4.455469608306885,-5.611170768737793,-6.403526782989502,-10.114631652832031,3.467768669128418
10,disgust,2.6104869842529297,7.275962055075524e-10,732.8414916992188,285.3468017578125,16.8922119140625,0.3898827135562897,0.10145816206932068,2618.3972975393676,1993.6467345346646,4713.223662631202,0.17983286617366412,-165.02919006347656,84.03993225097656,-31.54327392578125,47.73536682128906,-35.290916442871094,-10.358842849731445,-20.4046573638916,-3.600423574447632,-23.270586013793945,-5.259500980377197,-17.589941024780273,0.603760838508606,-8.63430118560791,-4.520031452178955,-9.610037803649902,-3.3675291538238525,-7.323613166809082,0.9838531613349915,-8.443148612976074,2.165574312210083
10,disgust,1.8845800161361694,5.678320036395235e-10,1293.2237548828125,343.9613037109375,18.546194076538086,0.40908345580101013,0.07623285800218582,2275.501478464492,1712.7072506518036,4165.16748046875,0.1593408203125,-201.89353942871094,97.13629150390625,-60.20539093017578,29.9556941986084,-27.564302444458008,-1.7411956787109375,-14.43460464477539,-13.013648986816406,-9.301558494567871,3.43583607673645,-7.769608020782471,-6.680139541625977,-2.0130577087402344,-1.1330336332321167,-6.336826324462891,-5.158707141876221,-6.3944010734558105,-4.828431606292725,-11.173506736755371,-2.73463773727417
10,disgust,1.1441078186035156,6.031378174675694e-10,412.9621276855469,101.994384765625,10.099226951599121,0.44407492876052856,0.06482572108507156,3086.2023774550057,2220.0581619487516,5471.167199086335,0.21927552304025424,-220.06521606445312,55.0851936340332,-14.984587669372559,62.66701126098633,-23.810497283935547,1.4230434894561768,-27.94428253173828,0.0013632571790367365,-21.908748626708984,-6.926746845245361,-13.46955394744873,-3.2187600135803223,-3.428988456726074,-4.138021945953369,-9.478409767150879,-4.845178604125977,-10.52699089050293,0.9572003483772278,-13.683547973632812,5.386051654815674
10,disgust,0.9335291385650635,6.369758054347585e-10,193.06097412109375,36.35274124145508,6.029323577880859,0.459708034992218,0.055842578411102295,2839.1153839777257,1911.980822989945,4845.7781982421875,0.22169189453125,-222.29776000976562,81.15771484375,-46.05244827270508,20.999475479125977,-40.83026123046875,11.867805480957031,-25.9182186126709,4.747272491455078,-10.555238723754883,3.0360848903656006,-4.44439697265625,-1.1028649806976318,-4.452197074890137,-5.456236839294434,-14.275224685668945,-2.032165050506592,-2.9145140647888184,0.8417463302612305,-9.11297607421875,4.607602119445801
10,fear,0.6843354105949402,6.819625419929309e-10,588.696044921875,72.46941375732422,8.512896537780762,0.486643522977829,0.04279525578022003,2508.652782050729,2138.3012215917647,4928.565673828125,0.15607212611607144,-245.997314453125,82.90387725830078,-24.283353805541992,28.635488510131836,-24.312761306762695,23.083677291870117,-10.275385856628418,3.192751407623291,-8.982634544372559,1.0318138599395752,-11.325515747070312,-6.725078582763672,-3.4113025665283203,-8.869189262390137,-12.89511775970459,-1.7998038530349731,-7.668708324432373,-4.665118217468262,-9.598053932189941,1.679896354675293
10,fear,0.8344622850418091,5.85219206428178e-10,419.8966369628906,51.47103500366211,7.1743316650390625,0.44837939739227295,0.0510987788438797,2870.8863206147307,2221.6464989135507,5335.238671875,0.1989609375,-229.79531860351562,71.71627044677734,-13.364614486694336,31.54479217529297,-28.101961135864258,14.131097793579102,-29.04155731201172,-0.6025570631027222,-12.559416770935059,-2.91166090965271,-10.927412986755371,-2.751466751098633,-1.1708542108535767,-1.3545770645141602,-13.672027587890625,-2.070992946624756,-6.662309169769287,-2.460799217224121,-13.001837730407715,5.211255073547363
10,3.214365005493164,1.0930385485607985e-09,1204.3607177734375,1032.8519287109375,32.13801193237305,0.33947840332984924,0.09572368115186691,2637.7161160888845,2199.7484216576186,5211.03515625,0.1379111842105263,-212.6982879638672,63.71369934082031,-26.28379249572754,41.39718246459961,-25.892000198364258,11.51537036895752,-22.58048439025879,0.2746914029121399,-26.472797393798828,-4.800754070281982,-10.007060050964355,-8.203088760375977,-4.241637229919434,-10.697009086608887,-13.799093246459961,-4.291121482849121,-8.52319049835205,-6.217878341674805,-15.838940620422363,-0.9420729875564575,fear
10,6.368174076080322,1.8938713097771398e-10,1554.91845703125,1593.9508056640625,39.924312591552734,0.3027831017971039,0.14470916986465454,1700.9776028332517,1699.2325476065125,3418.7074267174585,0.08431527634297521,-179.26490783691406,112.11296844482422,-47.167022705078125,14.915145874023438,-41.28703308105469,-1.6248438358306885,-11.517354011535645,-16.836626052856445,-30.606578826904297,3.3103909492492676,-15.083556175231934,-3.2137508392333984,-3.3246991634368896,-14.091322898864746,-5.994392395019531,-9.506387710571289,-3.706970691680908,-8.877897262573242,-13.908792495727539,0.10434062778949738,fear
10,3.8950066566467285,1.1223786344771725e-09,1592.8369140625,972.4287719726562,31.18379020690918,0.33630096912384033,0.11210628598928452,2000.4917084551773,1917.6188618706267,4034.5054889547414,0.10319571659482758,-174.51890563964844,99.5744857788086,-35.875274658203125,30.03246307373047,-33.30830764770508,-0.785889208316803,-21.19872283935547,-7.186952114105225,-25.266109466552734,-4.476413726806641,-7.278005599975586,-1.9323859214782715,-6.990044593811035,-13.808329582214355,-9.197656631469727,-6.927691459655762,-5.543266773223877,-2.7850677967071533,-11.184006690979004,-1.8335400819778442,fear
10,4.587347030639648,6.455171397412585e-10,2872.623779296875,2602.322998046875,51.012969970703125,0.4363147020339966,0.11516851931810379,2126.036359384099,1801.2407339174301,3871.061374830163,0.13630477241847827,-166.74510192871094,102.83504486083984,-45.23479080200195,21.84895133972168,-24.116914749145508,0.10616455972194672,-27.079404830932617,-11.420831680297852,-16.749509811401367,-5.060076713562012,-8.584417343139648,-8.392807960510254,-3.2105484008789062,-4.827152729034424,-7.458784580230713,-6.993438720703125,-5.471003532409668,-3.70129656791687,-12.970568656921387,0.22345976531505585,happiness
10,5.573191165924072,8.489593472660317e-10,1686.0322265625,1678.89404296875,40.974308013916016,0.3643206059932709,0.14225001633167267,2285.810748691865,1952.8108425348914,4190.3169297680415,0.14129449903350516,-144.20509338378906,92.015625,-32.75650405883789,29.558658599853516,-34.291656494140625,-3.9394640922546387,-29.82061767578125,0.87440425157547,-23.401342391967773,-9.83881950378418,-20.010305404663086,-4.412098407745361,-8.507163047790527,-10.54985237121582,-13.657668113708496,-4.964683532714844,-4.350688457489014,-3.220043659210205,-14.214394569396973,-0.5510712265968323,happiness
10,happiness,3.9661054611206055,6.616474590437349e-10,1549.8072509765625,761.4187622070312,27.59381675720215,0.3957700729370117,0.11084029823541641,2151.208890870045,1857.8166964171573,4188.405560134748,0.12627221903669725,-206.7759246826172,100.76100158691406,-36.14813232421875,33.2906608581543,-16.6778507232666,-0.5466660857200623,-18.400054931640625,1.6766258478164673,-19.68960189819336,-13.040080070495605,-12.236931800842285,-7.227512359619141,-2.635035276412964,-7.032828330993652,-1.0995773077011108,0.493869423866272,-9.061898231506348,-1.8285491466522217,-5.772762298583984,2.9236013889312744
