File,Original_Duration,Duration,Emotion,Emotion_Id,min_zcr,spikes_zcr,var_mel_spect,spikes_mel_spect,thpercentile25_chroma_stft,spikes_chroma_stft,mean_spec_bw,max_spec_bw,thpercentile25_rms,var_mfcc1,var_mfcc3,max_mfcc5,var_mfcc5,median_mfcc5,spikes_mfcc6,thpercentile75_mfcc7,max_mfcc7,var_mfcc8,sum_mfcc10,max_mfcc10,thpercentile75_mfcc11,max_mfcc11,sum_mfcc12,kurtosis_mfcc12,mean_mfcc13,mean_mfcc15,spikes_mfcc16,kurtosis_mfcc17,mean_mfcc17,kurtosis_mfcc18,spikes_mfcc19,mean_mfcc19,mean_mfcc20
1001_IEO_NEU_XX,1.601625,1.601625,neutral,2,0.0166015625,18,0.023347681388258934,571,0.03317510491237045,229,1769.2499222768786,2773.5320435608855,0.0006551895930897444,16378.3828125,1008.0410766601562,48.045867919921875,1146.2071533203125,21.138431549072266,32,-45.14488506317139,28.22277069091797,362.2748107910156,-496.5097961425781,13.668094635009766,-11.818089008331299,33.633018493652344,-589.2728881835938,0.3023288218816287,-2.1139330863952637,-15.887519836425781,22,1.2980771770972446,-6.32074499130249,-0.28364106288459867,25,-6.168959140777588,-5.033723831176758
1001_IEO_SAD_HI,2.002,2.002,sad,3,0.02587890625,17,0.08257745951414108,498,0.009668746509123593,286,1693.5806731769433,2812.2354221255828,0.000987061745254323,13109.798828125,813.6287231445312,46.561607360839844,875.9895629882812,21.520891189575195,41,-54.95821842193604,31.941675186157227,229.15525817871094,-583.3020629882812,34.447174072265625,-24.234993829727173,40.941978454589844,-608.007568359375,0.2628059363612798,-7.108564376831055,-10.858569145202637,28,0.6459823024288145,-7.011837005615234,1.2509913806759894,30,-7.321939945220947,-6.94133186340332
1001_IEO_SAD_LO,1.901875,1.901875,sad,3,0.013671875,16,0.006496982183307409,637,0.040360431172885,288,1689.7989517960852,2534.5465859494343,0.0010378735364065506,12047.5380859375,407.23583984375,43.584083557128906,624.4308471679688,17.98992919921875,31,-48.411933784484866,27.549373626708984,228.90159606933594,-652.3107299804688,5.734647274017334,-9.951553454399109,26.69098663330078,-495.9576416015625,0.3947270316049001,-4.758767604827881,-9.699939727783203,29,1.1799097670534193,-6.138322830200195,0.6028359754262218,34,-8.342437744140625,-4.097569465637207
1001_IEO_SAD_MD,1.7350625,1.7350625,sad,3,0.0166015625,20,0.011236562393605709,548,0.02463751880917698,263,1654.4235249316775,2567.332129523132,0.0011047453671926633,11257.45703125,894.6326904296875,47.91019821166992,598.2667846679688,18.3624210357666,25,-25.187571821212767,44.82465362548828,206.18475341796875,-660.8154907226562,8.491278648376465,-12.922603030204773,40.65174102783203,-263.8902587890625,-0.35483431717611813,-6.106454372406006,-10.620248794555664,21,-0.025271694304132897,-11.155341148376465,0.1555753630790977,29,-5.027105808258057,-5.122978210449219
1001_IOM_ANG_XX,2.1354375,2.1354375,anger,0,0.03515625,13,8.671658515930176,321,0.01309208506718278,148,1516.6169454536707,2241.0804864463057,0.001258827643468976,9563.8447265625,594.4680786132812,48.28590774536133,1715.58349609375,5.770549774169922,18,-39.835811157226566,32.68975067138672,244.548583984375,-580.916748046875,17.900009155273438,-13.20367275238037,23.387638092041016,-357.75274658203125,-0.8495026168119044,-11.956500053405762,-11.865403175354004,15,-0.812671964518537,-4.910720348358154,-0.082365541234243,18,-6.389482021331787,-8.930427551269531
1001_IOM_HAP_XX,2.002,2.002,happy,1,0.0263671875,10,12.553211212158203,362,0.004849748237757012,140,1583.6130247949886,2303.745830863725,0.0024023284763097764,9344.0615234375,1196.2620849609375,35.22096252441406,1700.953857421875,4.386795997619629,20,-31.44391586303711,20.719154357910156,135.499755859375,-616.7521362304688,19.64026641845703,-21.261549530029296,21.601390838623047,-508.0036926269531,-0.7934490578555011,-13.751272201538086,-14.756579399108887,15,0.42558122142695654,-1.2295968532562256,-0.5316877118693446,14,-6.920821189880371,-4.225773334503174
1001_IOM_NEU_XX,2.469125,2.469125,neutral,2,0.02392578125,13,2.631131410598755,362,0.008823234008159488,181,1570.5599926178688,2250.329128691906,0.0012459565355675294,9199.9482421875,783.7340087890625,39.163665771484375,2272.163330078125,2.394453287124634,19,-31.295978784561157,31.36553192138672,210.79600524902344,-893.4512329101562,3.5716958045959473,-9.201178793907166,28.094318389892578,-275.3330993652344,0.4362372863485571,-11.458049774169922,-13.720844268798828,16,1.3861680638855791,-1.4525682926177979,-0.6253693152054396,18,-3.4623711109161377,-2.7668116092681885
1001_IOM_SAD_XX,1.93525,1.93525,sad,3,0.01513671875,20,0.04707265645265579,665,0.026126398360356688,283,1625.9709310176684,2299.8375165961643,0.0007552035638946109,16032.2353515625,739.1329956054688,53.98279571533203,717.8031005859375,19.30134391784668,32,-27.94840470790863,38.96971130371094,222.0155487060547,-605.3617553710938,28.000568389892578,-11.117435762882232,14.321041107177734,-557.7069091796875,1.222979759592799,-7.176194667816162,-10.554070472717285,22,0.056964626867082924,-6.998413562774658,7.3047771712126295,28,-8.273722648620605,-6.516653060913086
1001_ITH_ANG_XX,2.369,2.369,anger,0,0.056640625,20,4.155088424682617,569,0.014448217055760323,228,1667.5963782175,2686.679162179721,0.0018607289053034037,14007.4658203125,1151.9405517578125,44.38990020751953,721.2431030273438,0.8242110013961792,29,-45.96750209808349,25.982868194580078,164.21041870117188,-595.7979125976562,23.104501724243164,-6.543951027393341,18.73467254638672,-504.054443359375,-0.7039717057792001,-11.774754524230957,-10.99328899383545,29,-0.5583172584510203,-2.6503634452819824,-0.5529181433900177,23,-8.34061336517334,-5.605710983276367
1001_ITH_HAP_XX,2.469125,2.469125,happy,1,0.03271484375,24,11.179086685180664,540,0.011948664989322424,182,1613.4441803506627,2736.9480156031336,0.0019296476268209517,11217.6787109375,1082.5628662109375,38.57853698730469,583.5280151367188,4.4279913902282715,22,-48.82034492492676,11.65753173828125,111.69416809082031,-591.7718505859375,22.348583221435547,-9.999302196502686,19.367761611938477,-595.96240234375,-0.42623146860503214,-13.279668807983398,-12.730060577392578,18,-0.5910866759997728,-6.212055683135986,-0.7429746671731245,17,-9.242011070251465,-10.973423957824707
1001_ITH_NEU_XX,2.602625,2.602625,neutral,2,0.0185546875,33,0.12320579588413239,930,0.00796396839316003,370,1650.779493614652,2581.0248045435374,0.0008147534364252351,18717.154296875,1068.293701171875,44.34927749633789,398.87310791015625,16.318288803100586,48,-54.551029663085934,18.873992919921875,158.25750732421875,-895.095947265625,15.879039764404297,-13.574226269721985,45.41761779785156,-1057.0548095703125,0.3423731753688606,-8.021133422851562,-12.516826629638672,41,-0.17585425159401247,-3.7930827140808105,-0.3975564145067332,40,-5.965574741363525,-4.626649856567383
1001_ITH_SAD_XX,2.369,2.369,sad,3,0.01904296875,30,0.0013631785986945033,1169,0.02072346380446106,375,1761.1032183136601,2614.017486725737,0.0007738278384204023,15172.162109375,959.2615356445312,39.9034423828125,224.2841339111328,20.953514099121094,44,-33.9260285949707,30.26727294921875,179.94847106933594,-524.9078369140625,26.63220977783203,-12.168058400154115,29.774761199951172,-1042.6019287109375,-0.31389433623449925,-4.554396152496338,-11.326523780822754,35,-0.7632093839072676,-6.671295642852783,-0.42401477053822134,37,-8.051161766052246,-6.664026260375977
1001_ITS_ANG_XX,2.56925,2.56925,anger,0,0.05859375,17,2.9554128646850586,694,0.009904482190031559,248,1711.2737970977485,2880.5550883323494,0.0022213448840193452,9993.8212890625,2308.01318359375,53.84233856201172,999.1495361328125,-0.5897919535636902,25,-50.4188502407074,16.17147445678711,155.47061157226562,-877.7235717773438,12.06231689453125,-9.29613627076149,17.621959686279297,-747.56884765625,-0.5552067497876201,-5.453368186950684,-13.644512176513672,25,-0.14211189262522872,-3.450000286102295,-1.0382962699946412,21,-2.9919016361236572,-5.6161041259765625
1001_ITS_HAP_XX,2.2021875,2.2021875,happy,1,0.05419921875,16,34.251258850097656,426,0.007702571403933689,191,1748.2543278335552,2799.693690832489,0.0037770243792328985,6032.12548828125,1481.3759765625,30.7983455657959,647.8282470703125,0.296996533870697,17,-70.1286329460144,16.663482666015625,77.07930755615234,-693.6376342773438,14.669273376464844,-12.883755865097045,21.601139068603516,-388.37152099609375,-0.8460730994231693,-6.10342264175415,-17.03927230834961,16,0.34281572358212786,-5.816798686981201,0.08980464531859722,20,-9.087787628173828,-7.517137050628662
1001_ITS_NEU_XX,2.43575,2.43575,neutral,2,0.017578125,23,0.1005399227142334,825,0.007811685267370194,355,1721.4357806571436,2533.20848866202,0.0008164686104282737,19813.68359375,1367.96533203125,67.50536346435547,397.4478759765625,14.782791137695312,45,-39.97080451965332,5.928472518920898,102.10301971435547,-1115.455322265625,20.832332611083984,-12.435456523895263,23.634475708007812,-1005.30078125,0.11192313871235182,-8.654619216918945,-13.082460403442383,34,4.33598088634394,-2.567190408706665,0.658462833878342,32,-5.598305702209473,-6.04159688949585
1001_ITS_SAD_XX,2.6693125,2.6693125,sad,3,0.01513671875,27,0.0052393535152077675,928,0.032336860345676545,400,1732.1045065745943,2611.9518116194918,0.0010309276313637383,10973.5390625,819.8826293945312,44.37691116333008,380.3420715332031,19.96185874938965,60,-43.546811742782594,21.334707260131836,113.50234985351562,-1024.5697021484375,8.507207870483398,-11.676923274993896,31.225399017333984,-889.5592651367188,0.6083941309581968,-7.316294193267822,-10.502691268920898,43,1.263422240894272,-4.47833776473999,1.2441719450688042,49,-7.998105525970459,-5.275485038757324
1001_IWL_ANG_XX,3.1698125,3.1698125,anger,0,0.0390625,27,11.538350105285645,813,0.001703424371953588,298,1558.6451677516025,2570.389887807321,0.0019960084708873184,8793.3671875,1346.5174560546875,56.23933029174805,2084.942626953125,-21.242162704467773,33,-46.84671457290649,35.86967468261719,201.30862426757812,-1261.56591796875,25.97524642944336,-20.92282694339752,38.358612060546875,-896.699951171875,-0.43271092554751833,-9.804954528808594,-15.862979888916016,26,0.4062861579655266,-8.289594650268555,-0.15672908198844482,29,-0.3759453594684601,-6.171408176422119
1001_IWL_HAP_XX,2.102125,2.102125,happy,1,0.04736328125,12,23.277294158935547,464,0.011601389886345714,163,1520.9215209076842,2177.8596095358334,0.0028057053312659265,8734.21875,508.4919738769531,38.652748107910156,850.04833984375,-20.906795501708984,16,-32.70129047393799,22.86539077758789,120.62458801269531,-616.1265258789062,4.342491626739502,-14.194769802093505,23.072025299072266,-452.46527099609375,-0.582061698126128,-11.454967498779297,-16.71405029296875,15,-0.20075994087064863,-4.273799896240234,-0.03432361658172045,19,-6.211555480957031,-4.604081630706787
1001_IWL_NEU_XX,2.8361875,2.8361875,neutral,2,0.04150390625,20,2.0875706672668457,627,0.0024438026593998075,220,1454.2146980422197,2039.3151733489265,0.0013628947286633774,10186.4091796875,619.6369018554688,41.02267837524414,1520.0194091796875,-26.69363021850586,24,-48.853229236602786,20.115646362304688,119.13888549804688,-1029.9229736328125,20.018259048461914,-20.27915189743042,33.8960075378418,-438.4444580078125,-0.6673746851742299,-12.755126953125,-15.864285469055176,23,-0.9223995758436292,-2.859238862991333,0.3000098996800915,25,-2.623549699783325,-6.331845760345459
1001_IWL_SAD_XX,2.8361875,2.8361875,sad,3,0.0234375,28,0.03379913419485092,775,0.024310654625296593,388,1631.1797270943223,2341.273196940839,0.0008846450535929762,13646.576171875,743.4143676757812,39.798492431640625,753.3463745117188,18.137496948242188,53,-30.299311065673827,30.10897445678711,98.02664947509766,-869.5403442382812,27.988191604614258,-15.32737578868866,35.86504364013672,-835.9320678710938,1.5330449821441636,-4.816717624664307,-13.298961639404297,40,0.4782409722218359,-6.897554397583008,1.5785023381223802,34,-5.6617255210876465,-6.244523525238037
1001_IWW_ANG_XX,2.2755625,2.2755625,anger,0,0.060546875,10,5.1284990310668945,494,0.011988546394277363,173,1608.1636199429618,2546.4771278736353,0.0014320646086707712,8370.767578125,1786.3631591796875,39.94966125488281,1178.7081298828125,-19.235883712768555,17,-54.454521865844725,34.18623352050781,91.35594940185547,-493.0856628417969,32.61548614501953,-14.73567048072815,42.822967529296875,-466.5577392578125,-1.3136823606212766,-5.306270599365234,-16.155548095703125,16,0.11719153533566695,-5.417461395263672,-0.5847874963344384,18,-4.711893081665039,-8.489357948303223
1001_IWW_HAP_XX,1.968625,1.968625,happy,1,0.0498046875,8,3.233203649520874,430,0.022970111877657472,154,1557.3923785668312,2735.5678760262686,0.001525613171979785,8448.603515625,2156.3984375,41.879722595214844,892.751708984375,-12.223614692687988,18,-42.068741455078126,25.843040466308594,151.11683654785156,-188.3700408935547,34.73468017578125,-15.70381446838379,41.53685760498047,-497.8845520019531,-0.8024740929324872,-11.255741119384766,-14.274395942687988,16,0.44060002951708643,-3.8344666957855225,-0.8014621055076563,15,-2.297290802001953,-5.630958080291748
1001_IWW_NEU_XX,2.2689375,2.2689375,neutral,2,0.0244140625,14,0.22814996540546417,627,0.021095237769186495,336,1648.6738203617117,2552.4995378015847,0.0007748270005686208,15795.2626953125,1448.1923828125,37.82337188720703,1015.354736328125,14.605119705200195,34,-44.13239414215088,27.350868225097656,186.49684143066406,-888.3194580078125,16.518648147583008,-17.96659861564636,44.60649108886719,-953.6586303710938,1.424903469687064,-7.733311653137207,-9.724264144897461,33,1.2464625928062318,-5.10766077041626,0.7161178278502534,30,-4.548279762268066,-5.712552547454834
1001_IWW_SAD_XX,2.035375,2.035375,sad,3,0.0244140625,13,0.010105621069669724,709,0.02928962360136211,306,1647.9805515151434,2434.5817357236374,0.0008862134176888504,13079.27734375,1138.451416015625,42.08860778808594,427.07659912109375,17.90679168701172,41,-33.42067997932434,22.772933959960938,86.74447631835938,-548.6564331054688,42.802635192871094,-14.326309423446656,27.606693267822266,-735.1558837890625,0.8509020495113107,-4.498103141784668,-11.204751968383789,30,0.1940160558180435,-5.665292739868164,0.39547968248298204,31,-7.174853801727295,-5.794147491455078
1001_MTI_ANG_XX,3.003,3.003,anger,0,0.01953125,18,11.193170547485352,617,0.002876071319915354,282,1469.664283440687,2708.6611814959556,0.001718093710951507,9719.39453125,1786.25634765625,45.8438720703125,2004.5223388671875,-3.9808566570281982,30,-36.39044036865234,36.98492431640625,222.22093200683594,-1332.4361572265625,0.17972534894943237,-15.29598159790039,23.616880416870117,-592.5501708984375,-0.7694100262699561,-6.538639068603516,-12.539778709411621,25,-1.0609548905707857,-9.273486137390137,-0.004988087912446204,29,-3.046635627746582,-9.546499252319336
1001_MTI_HAP_XX,2.369,2.369,happy,1,0.03857421875,16,55.863365173339844,481,0.003359753970289603,189,1449.4865498904262,2375.812894735006,0.004232410053955391,9079.3671875,1785.4278564453125,50.77072525024414,1979.123779296875,-26.32562828063965,19,-50.35106750488281,26.15234375,235.83457946777344,-1035.0941162109375,14.116947174072266,-21.724654102325438,19.28989028930664,-347.0165100097656,0.6395450309183492,-11.08171272277832,-11.33859920501709,22,-0.39296960895873445,-3.691580057144165,-0.433732513067008,20,-5.225831031799316,-5.428607940673828
1001_MTI_NEU_XX,2.3023125,2.3023125,neutral,2,0.02490234375,17,2.3847501277923584,461,0.00722653022268787,200,1447.5775586357463,2447.631881916003,0.0016994627731037326,8888.71875,1094.0712890625,42.859066009521484,1824.1168212890625,-15.187102317810059,20,-40.19133882522583,37.48444747924805,146.1516571044922,-1036.41943359375,8.097108840942383,-12.552898991107941,24.143627166748047,-511.84130859375,0.17338247049156763,-8.391276359558105,-11.807658195495605,19,-0.6769129260586317,-2.3424837589263916,-0.05247210663689916,24,-5.058711528778076,-5.728408336639404
1001_MTI_SAD_XX,2.3023125,2.3023125,sad,3,0.02099609375,22,0.31908345222473145,562,0.02191756993997842,315,1553.0364959806886,2316.894207963242,0.0010405459091998638,14275.4072265625,857.2197265625,45.864715576171875,966.12353515625,17.25309944152832,39,-38.40043178558349,41.67504119873047,60.678794860839844,-973.9764404296875,11.26257038116455,-16.028452882766725,16.565914154052734,-831.6273193359375,0.34967912928676403,0.1797017753124237,-13.254415512084961,29,0.3619933141678344,-5.267625331878662,1.0041561483002566,39,-8.797174453735352,-6.3795928955078125
1001_TAI_ANG_XX,2.3356875,2.3356875,anger,0,0.02587890625,13,17.080257415771484,521,0.009451349312439562,197,1696.9446856210473,2798.127561459451,0.003950598352821544,11102.4765625,1924.24658203125,30.52442741394043,1674.8416748046875,-2.5106406211853027,22,-59.690749645233154,24.830371856689453,146.76776123046875,-702.7656860351562,7.7807207107543945,-23.29147047996521,31.247947692871094,-643.0169677734375,-0.08071644413291912,-4.189900875091553,-13.196282386779785,21,-0.39041407939576755,-2.4783034324645996,-1.1133286308622585,20,-1.9485104084014893,-4.175866603851318
1001_TAI_HAP_XX,2.5025,2.5025,happy,1,0.0546875,13,12.410297393798828,419,0.005657316511496901,166,1704.5879078309583,2801.190498094153,0.0024811217677779495,8551.6640625,1886.4747314453125,31.255634307861328,2137.623779296875,-14.509269714355469,21,-64.20491809844971,30.455005645751953,134.7148895263672,-836.79150390625,-2.3110718727111816,-26.41467490196228,20.323936462402344,-552.3671264648438,1.0201283171984397,-4.868551254272461,-14.850268363952637,16,-0.45378683525248587,-0.6759318709373474,-0.6602047955653751,16,-5.870162010192871,-5.5166335105896
1001_TAI_NEU_XX,2.56925,2.56925,neutral,2,0.02685546875,18,4.809070110321045,337,0.022214151327498256,238,1645.99553682769,2616.0927031010415,0.0019461103368666954,8141.8642578125,2108.154296875,45.32756805419922,1266.7493896484375,-0.15728607773780823,24,-69.18793670654297,16.02766227722168,115.33983612060547,-971.2589721679688,11.522679328918457,-20.714993395805358,30.70110321044922,-644.9071044921875,-0.2831068747674039,-5.927533149719238,-10.456857681274414,25,-0.7214965901640151,-2.8224968910217285,-0.708391367139884,23,-5.701608180999756,-6.908392429351807
1001_TAI_SAD_XX,2.8028125,2.8028125,sad,3,0.0263671875,29,0.008762595243752003,855,0.03708272087387741,429,1721.427097076307,2788.0252829451338,0.0007745425487519241,10948.1650390625,883.3052368164062,45.070945739746094,666.5031127929688,18.83088493347168,57,-40.293560905456545,20.013708114624023,170.66407775878906,-866.245361328125,11.147858619689941,-16.501593770980836,20.24716567993164,-872.430419921875,2.4748042431370365,-3.3472068309783936,-10.085968017578125,36,0.6496900564335402,-4.578091144561768,-0.07800319762453922,43,-7.188574314117432,-5.790367126464844
1001_TIE_ANG_XX,3.103125,3.103125,anger,0,0.0390625,22,0.8564473986625671,778,0.006651002790313214,307,1645.243080909629,2893.366524400335,0.0014464603341184557,9802.830078125,3398.25244140625,45.335838317871094,883.4223022460938,0.6607720255851746,29,-49.57150380134583,20.070659637451172,365.93365478515625,-1361.823974609375,3.3631675243377686,-9.954466485977173,33.63066864013672,-1305.357177734375,0.051233642479665775,-8.818655014038086,-21.37028694152832,32,-0.9794778398970623,-6.458797454833984,-0.5724607392892027,27,-7.665124893188477,-0.4783620238304138
1001_TIE_HAP_XX,2.3023125,2.3023125,happy,1,0.04150390625,12,138.09951782226562,377,0.005607423656620085,187,1550.4833289267526,2900.0667315609167,0.0033206050284206867,8847.4296875,3439.091796875,52.5299072265625,577.368896484375,1.8503952026367188,20,-50.07455749511719,26.280231475830078,613.0819702148438,-780.4395141601562,16.37557029724121,-6.949414873123169,25.09406089782715,-678.0277709960938,-1.3694734955131187,-11.25854206085205,-20.324697494506836,25,0.20363502689400637,-3.90906023979187,0.37631052938451415,20,-7.515462875366211,-1.5606818199157715
1001_TIE_NEU_XX,2.535875,2.535875,neutral,2,0.01806640625,25,0.6153208017349243,585,0.02495480494108051,325,1665.4470036041828,2740.1830342099206,0.0008907935132447164,18971.1328125,2321.7431640625,41.82780075073242,474.1583251953125,17.590980529785156,40,-52.16589767456055,21.489826202392578,267.8256530761719,-862.1007690429688,13.441800117492676,-10.892108216285706,35.06683349609375,-970.4373779296875,-0.47999424418983283,-6.285768985748291,-16.36798095703125,35,0.39843719746402595,-5.52885103225708,-0.6235018458480299,36,-8.52342700958252,-5.488437652587891
1001_TIE_SAD_XX,3.036375,3.036375,sad,3,0.0283203125,27,0.011590954847633839,828,0.03370892122387886,460,1830.6707112817048,2918.2756113630985,0.0009135643720219377,12594.2216796875,1237.64697265625,40.10315704345703,181.27963256835938,19.680110931396484,51,-49.22694802284241,26.231565475463867,156.38584899902344,-907.017578125,20.492433547973633,-9.304883570671082,29.98781967163086,-1174.393310546875,-0.29606941898590966,-5.27479887008667,-11.626583099365234,43,0.2811520056478747,-5.872877597808838,0.31210645784973057,52,-8.585714340209961,-3.9880242347717285
1001_TSI_ANG_XX,2.5025,2.5025,anger,0,0.03955078125,18,9.261561393737793,561,0.00912237900774926,233,1897.1225705350541,2605.713479862036,0.0025247621221933516,8814.1689453125,2147.436767578125,29.134977340698242,465.7898864746094,2.3654274940490723,26,-53.83020902633667,26.05788803100586,468.7458190917969,-1053.233154296875,-2.6839003562927246,-13.499290227890015,37.47838592529297,-754.6400146484375,0.4306385686247771,-4.636754512786865,-12.011773109436035,24,2.098933011262149,-1.4265471696853638,-0.13755999456807988,26,-4.80075216293335,-2.2564399242401123
1001_TSI_HAP_XX,2.1688125,2.1688125,happy,1,0.05859375,13,39.337379455566406,320,0.014725203805137426,129,2033.717002846841,2898.7769571008594,0.001738931456930004,9267.689453125,2575.348388671875,25.08030891418457,211.51051330566406,4.451523780822754,19,-42.88446073532104,6.942956924438477,254.5927276611328,-463.61529541015625,11.700265884399414,-11.00577073097229,23.78853988647461,-574.3868408203125,-0.9370508932360813,-3.574130058288574,-13.448760986328125,17,-0.851539577390962,-3.9681556224823,-1.1364638115949044,16,-8.40766716003418,-7.569055080413818
